0.725974875,0.990441444,-0.115025162,3
0.588123612,0.927936958,-0.047417287,3
1.057444501,1.147228789,-0.355782615,3
1.054311518,1.273290024,-0.429202931,3
1.553082448,1.449859933,-0.635238693,3
1.323748076,1.342949904,-0.488092142,3
1.048672148,1.247404328,-0.328249996,3
1.051805131,1.251192478,-0.376508558,3
1.039899795,1.284864928,-0.429738287,3
1.19028299,1.372834204,-0.525873013,3
1.261088411,1.419975634,-0.60074644,3
1.409591816,1.488793703,-0.654970402,3
1.642685769,1.594230562,-0.806705722,3
1.429016312,1.462066196,-0.669577986,3
1.194669166,1.366310167,-0.514095171,3
1.525512196,1.585391544,-0.757223488,3
1.616995306,1.679674404,-0.928690518,3
0.691512059,0.980760614,-0.105159307,3
0.667701387,0.988757821,-0.075485262,3
0.897662356,1.115660867,-0.223931964,3
1.213467066,1.319589642,-0.499717026,3
1.39204711,1.409452993,-0.553788029,3
1.487916397,1.449018122,-0.604952812,3
1.305576773,1.40924254,-0.505300029,3
1.262968201,1.391564504,-0.506064824,3
1.126370132,1.320641906,-0.445034186,3
1.267980974,1.44438816,-0.563730364,3
1.435282279,1.544984604,-0.758370681,3
1.554335642,1.567923961,-0.804640776,3
1.946585142,1.806998356,-1.02092479,3
1.890818041,1.676517612,-0.974425257,3
1.621381483,1.564767169,-0.82521376,3
1.835050939,1.732287607,-0.93909173,3
2.020523547,1.857507031,-1.166006394,3
1.876406318,1.776482698,-1.108799731,3
1.632660222,1.660312746,-0.927696285,3
0.734120631,0.961819861,-0.087263105,3
0.799913279,1.020957102,-0.165042752,3
0.924606012,1.140073393,-0.225614513,3
0.928365592,1.146176525,-0.256665188,3
1.060577484,1.25434927,-0.363583523,3
1.262341604,1.344212621,-0.47639078,3
1.544310095,1.521834795,-0.642886642,3
1.462225934,1.535514228,-0.645869342,3
1.387034337,1.476376987,-0.622619576,3
1.366356648,1.487320534,-0.594092724,3
1.444681228,1.548141397,-0.682044144,3
1.539297322,1.641792898,-0.805787968,3
1.721636946,1.693774743,-0.914388852,3
2.068771488,1.89938714,-1.091744803,3
2.007991614,1.836882655,-0.995992474,3
1.937186193,1.72723674,-0.934961837,3
2.048093799,1.835830391,-1.075301712,3
2.165893969,1.955157136,-1.23330835,3
2.148349262,1.904017102,-1.216023984,3
1.964129848,1.818362808,-1.124936904,3
1.796828544,1.767012321,-1.035532374,3
1.699079467,1.703666025,-0.971060159,3
0.645143907,0.958663069,-0.096746562,3
1.103186056,1.176271277,-0.319301895,3
1.364476858,1.367151978,-0.420713707,3
1.07812219,1.230989008,-0.327332242,3
0.87823786,1.14954377,-0.248481882,3
1.230385175,1.337267679,-0.460941921,3
1.558095221,1.536776945,-0.684567967,3
1.607596356,1.603700939,-0.780473255,3
1.583785684,1.53719785,-0.780243817,3
1.462225934,1.540565095,-0.672178289,3
