11661,21956,0.38337,3
11922,22250,0.3836,3
12312,23051,0.36325,3
12744,23640,0.34309,3
13436,24421,0.31591,3
13279,23629,0.32687,3
13103,23892,0.33652,3
12671,23196,0.35563,3
12409,23017,0.36335,3
12055,22445,0.37745,3
11151,20847,0.42729,3
11399,21090,0.41156,3
11517,21316,0.39864,3
11607,21574,0.39276,3
11974,22527,0.37252,3
12044,22606,0.36661,3
11816,22033,0.38797,3
11287,21159,0.40291,3
10458,18258,0.38579,3
11176,20362,0.36893,3
11352,21001,0.38783,3
11719,21904,0.37641,3
12219,23064,0.35943,3
12250,23357,0.35242,3
11972,22923,0.36878,3
11625,22033,0.39421,3
11783,22328,0.38592,3
11723,22307,0.38197,3
11474,21761,0.39374,3
11753,22222,0.38317,3
11856,22469,0.37589,3
11787,22185,0.37636,3
12389,23014,0.3525,3
12864,23825,0.33142,3
12811,23640,0.34333,3
12559,22922,0.36187,3
12425,22754,0.37254,3
12734,23373,0.35588,3
12954,23510,0.34119,3
12789,23499,0.34605,3
12060,22634,0.37567,3
11243,21127,0.41523,3
11383,21172,0.40901,3
11572,21560,0.39711,3
11848,22010,0.38244,3
12135,22777,0.36352,3
11998,22581,0.36972,3
11767,22066,0.38717,3
11360,21230,0.40048,3
10106,17037,0.44099,3
11232,20194,0.38645,3
11561,21988,0.37978,3
12082,22416,0.35721,3
12336,23196,0.34597,3
12451,23534,0.34226,3
12213,23289,0.35385,3
11806,22363,0.3796,3
11586,21903,0.39471,3
11507,21687,0.39079,3
11266,21381,0.40911,3
11444,21577,0.40473,3
11781,22351,0.37905,3
12154,22888,0.35911,3
13289,23983,0.30978,3
12849,23793,0.3353,3
12321,23024,0.37139,3
12039,22265,0.38273,3
11871,21986,0.39064,3
12599,23088,0.35776,3
13020,23690,0.33544,3
12943,23650,0.33834,3
12127,22673,0.37017,3
11439,21478,0.40678,3
11543,21536,0.39958,3
11547,21663,0.4009,3
11900,22268,0.38258,3
12163,22659,0.3637,3
12025,22697,0.3656,3
11834,22295,0.38113,3
11565,21572,0.39729,3
11480,21275,0.39317,3
11554,21817,0.39022,3
12388,23070,0.34927,3
12614,23326,0.34059,3
12558,23498,0.3424,3
12311,23212,0.35373,3
11762,22141,0.37505,3
11588,22015,0.38864,3
11635,22035,0.38152,3
11364,21717,0.40357,3
11421,21521,0.40363,3
11501,21755,0.40019,3
12284,23163,0.3565,3
13443,24410,0.30105,3
12969,23844,0.33026,3
12036,22772,0.38597,3
12636,22751,0.35076,3
11594,21640,0.40364,3
12275,22938,0.37467,3
12857,23749,0.34391,3
12836,23275,0.34549,3
12171,22651,0.36802,3
11476,21777,0.40527,3
11759,22256,0.3912,3
11798,21979,0.38527,3
11877,22384,0.38108,3
12167,22682,0.36299,3
12045,22892,0.36383,3
11925,22460,0.3716,3
11803,22157,0.38562,3
11472,21859,0.39657,3
11442,21467,0.39859,3
11822,22047,0.38053,3
12429,22884,0.34771,3
11623,21988,0.39335,3
11402,21675,0.40729,3
11354,21367,0.4087,3
11227,21048,0.41495,3
11285,21187,0.41264,3
12336,22650,0.35738,3
12812,23809,0.33457,3
12614,23433,0.34167,3
13000,23905,0.33418,3
11830,21665,0.40294,3
12091,22476,0.38578,3
12208,22715,0.37958,3
12140,22279,0.38311,3
12195,22812,0.37063,3
12025,22428,0.37379,3
11871,22304,0.38582,3
11756,22053,0.39233,3
11791,22223,0.38566,3
11968,22500,0.37096,3
11884,22476,0.37172,3
11876,22357,0.37232,3
11964,22423,0.37119,3
9202,11268,0.36984,2
9256,11507,0.37965,2
9223,12387,0.44401,2
9245,12190,0.43279,2
9290,12202,0.41174,2
9209,11634,0.41206,2
9274,12877,0.39226,2
9221,13713,0.44064,2
9144,10901,0.33187,2
9169,11010,0.37148,2
9177,12019,0.43412,2
9237,12221,0.42732,2
9241,12075,0.42901,2
9232,12361,0.43083,2
9256,12949,0.44646,2
9237,13675,0.45183,2
9260,13292,0.42087,2
9085,11003,0.35805,2
9155,11275,0.36824,2
9151,11923,0.43431,2
9250,12154,0.42102,2
9177,12174,0.44521,2
9232,12463,0.42777,2
9243,13098,0.47133,2
9238,13656,0.44951,2
9231,13139,0.44213,2
9045,12763,0.52801,1
9093,12685,0.51199,1
9063,10713,0.36036,2
9147,10968,0.34967,2
9115,11631,0.41899,2
9204,11757,0.40844,2
9130,11997,0.456,2
9220,12085,0.39295,2
9206,12923,0.46501,2
9256,13047,0.44202,2
9224,12934,0.44818,2
8985,12578,0.53171,1
9089,12613,0.51744,1
9094,10080,0.28645,2
9103,10354,0.32203,2
9075,10936,0.3764,2
9132,11279,0.39506,2
9063,11909,0.43758,2
9142,11565,0.39924,2
9101,12690,0.42248,2
9152,12204,0.42992,2
9218,12405,0.44225,2
9291,11874,0.40067,2
8952,12525,0.53607,1
9015,12484,0.51942,1
9101,12662,0.51066,1
9073,9792,0.26634,2
9055,10307,0.33054,2
9098,10969,0.36842,2
9087,11316,0.40914,2
9103,11929,0.4324,2
9165,12083,0.38688,2
9199,12435,0.37824,2
9212,11870,0.40414,2
9203,12360,0.44296,2
9324,12118,0.39478,2
8917,12446,0.53673,1
8951,12392,0.52431,1
9050,12558,0.51561,1
9084,10017,0.26766,2
9050,10591,0.35553,2
9063,11148,0.38816,2
9157,11308,0.38206,2
9137,11794,0.40771,2
9194,12509,0.4031,2
9348,12312,0.34449,2
9348,12253,0.35405,2
9175,12452,0.4545,2
9312,11831,0.3912,2
8914,12531,0.53814,1
8928,12478,0.53061,1
9089,12697,0.51328,1
9082,10251,0.29948,2
9108,10730,0.35862,2
9046,11174,0.37809,2
9186,11020,0.35749,2
9116,11861,0.41202,2
9137,12785,0.4333,2
9301,12474,0.38031,2
9361,12530,0.34035,2
9179,12327,0.42917,2
9244,11993,0.41525,2
8932,12588,0.53865,1
8948,12587,0.53412,1
9038,12684,0.52269,1
9114,10461,0.32325,2
9145,10752,0.3477,2
9128,10904,0.35195,2
9160,11192,0.36591,2
9109,12260,0.43155,2
9134,13176,0.45096,2
9146,12737,0.42723,2
9211,12399,0.40961,2
9189,12272,0.41944,2
9190,12277,0.43123,2
8934,12616,0.53993,1
8941,12562,0.53657,1
8966,12591,0.52757,1
9131,10960,0.36502,2
9164,11009,0.34856,2
9199,10840,0.33656,2
9167,11072,0.36535,2
9144,12463,0.44186,2
9125,13178,0.46252,2
9106,12320,0.43873,2
9149,12006,0.42655,2
9144,12191,0.43189,2
9179,12309,0.43907,2
8901,12635,0.54238,1
8919,12592,0.541,1
8952,12513,0.53239,1
9197,11444,0.38159,2
9167,11089,0.36389,2
9152,11290,0.36328,2
8918,12515,0.54866,1
8893,12446,0.54574,1
8959,12499,0.53795,1
8935,12426,0.52635,1
8914,12445,0.55082,1
8876,12306,0.5482,1
8934,12405,0.54285,1
8983,12491,0.53201,1
8872,12433,0.5473,1
8845,12289,0.54855,1
8888,12309,0.54445,1
8955,12448,0.53485,1
11444,21164,0.4264,3
11635,21548,0.40861,3
11681,21615,0.39878,3
11325,20998,0.41448,3
11823,21697,0.39849,3
8943,12345,0.54513,1
8851,12252,0.54733,1
8892,12266,0.54783,1
8925,12367,0.54103,1
8967,12480,0.53169,1
11944,21616,0.1926,4
11815,21278,0.1895,4
11824,21170,0.18746,4
11895,21497,0.18837,4
12019,21979,0.18958,4
11804,21437,0.19036,4
11659,21058,0.18758,4
11377,21028,0.43562,3
11548,21262,0.42435,3
11643,21598,0.41204,3
11816,21954,0.38974,3
11524,21169,0.3983,3
11835,21997,0.39211,3
12263,22398,0.36692,3
12105,22239,0.35774,3
12223,22399,0.3308,3
12182,22452,0.3045,3
11219,20822,0.39833,3
11258,21021,0.41068,3
11517,21405,0.41095,3
11831,21830,0.39647,3
13123,23549,0.33716,3
8974,12392,0.54497,1
8894,12238,0.54737,1
8894,12229,0.54879,1
8907,12277,0.5444,1
8941,12369,0.53606,1
12101,21987,0.19301,4
11894,21574,0.19229,4
11579,20856,0.18917,4
11786,21408,0.18994,4
12239,22472,0.1923,4
12095,22165,0.19214,4
11866,21705,0.19052,4
11921,21787,0.18873,4
11384,21038,0.43474,3
11596,21350,0.42203,3
11770,21773,0.40751,3
11857,22059,0.39549,3
11827,22061,0.39304,3
12031,22185,0.38331,3
12215,22572,0.36899,3
12134,22254,0.35894,3
12236,22382,0.32494,3
12016,22248,0.32766,3
11386,21158,0.37832,3
11222,20910,0.40548,3
11398,21207,0.41331,3
11526,21426,0.41415,3
11873,21822,0.39485,3
12177,22506,0.368,3
8961,12438,0.54702,1
8949,12302,0.54814,1
8913,12207,0.54923,1
8904,12204,0.54231,1
8945,12341,0.53316,1
9032,12552,0.52704,1
12142,22089,0.19136,4
11969,21849,0.1906,4
11619,20984,0.18889,4
11591,20919,0.18911,4
11997,21799,0.18862,4
12177,22279,0.18783,4
12224,22300,0.18692,4
12182,22277,0.19003,4
11524,21457,0.42175,3
11620,21691,0.41556,3
11728,21901,0.40379,3
11916,22189,0.39284,3
11801,22186,0.3981,3
11869,22183,0.39159,3
11920,22197,0.38241,3
11985,22189,0.36322,3
12066,22260,0.3337,3
11955,22121,0.32149,3
11505,21462,0.38187,3
11279,21021,0.40265,3
11472,21334,0.41042,3
11499,21312,0.41604,3
11408,21234,0.42476,3
11551,21652,0.41233,3
8769,13224,0.55938,1
8753,13179,0.55849,1
8741,13137,0.55737,1
8691,13223,0.55727,1
8862,13766,0.54839,1
8761,13449,0.55646,1
8679,12934,0.55153,1
8684,13135,0.55968,1
8687,13142,0.56167,1
8700,13072,0.55514,1
8661,13022,0.55713,1
8706,13430,0.54844,1
8988,12489,0.54522,1
8959,12321,0.54972,1
8864,12182,0.54755,1
8912,12228,0.53662,1
8960,12350,0.53012,1
9046,12499,0.52698,1
12048,22094,0.19135,4
11801,21406,0.19073,4
11520,20876,0.19091,4
11573,20953,0.18895,4
11772,21435,0.18497,4
12123,22055,0.18374,4
12161,22310,0.18767,4
11760,21837,0.40828,3
11625,21832,0.4124,3
11732,21924,0.40638,3
11902,22274,0.39692,3
11891,22365,0.39629,3
11757,22124,0.40232,3
11570,21664,0.40834,3
11444,21390,0.39836,3
12127,22690,0.32818,3
12212,22567,0.29664,3
11541,21553,0.40158,3
11442,21313,0.40439,3
11413,21249,0.41182,3
11427,21154,0.42125,3
11399,21194,0.42258,3
11977,22279,0.37781,3
12126,22650,0.34773,3
8795,13413,0.54972,1
8757,13224,0.55819,1
8764,13145,0.55856,1
8724,13101,0.55858,1
8711,13132,0.55986,1
8749,13400,0.56049,1
8745,13414,0.55674,1
8690,13020,0.55276,1
8662,12828,0.54803,1
8705,13137,0.55293,1
8681,13043,0.55534,1
8664,12911,0.555,1
8668,13019,0.54528,1
8766,13428,0.53549,1
8969,12516,0.5503,1
8931,12356,0.55154,1
8875,12220,0.5516,1
8884,12160,0.54369,1
8930,12190,0.53883,1
8961,12294,0.53415,1
9016,12455,0.52968,1
12157,22442,0.19588,4
12213,22621,0.19606,4
12123,22341,0.19415,4
11904,21743,0.19293,4
11697,21236,0.19088,4
11813,21315,0.18965,4
11985,21696,0.18845,4
12193,22193,0.18795,4
11756,21783,0.41228,3
11572,21708,0.4159,3
11715,21963,0.40741,3
11772,22007,0.40573,3
11866,22248,0.40324,3
11832,22287,0.39932,3
11617,21877,0.40453,3
11633,21852,0.39353,3
12366,23312,0.31565,3
12238,22771,0.31489,3
11535,21447,0.40559,3
11508,21429,0.41208,3
11564,21408,0.41119,3
11583,21456,0.41091,3
11768,21865,0.38995,3
12109,22544,0.35851,3
12213,22677,0.33836,3
8848,13263,0.54659,1
8750,13161,0.55688,1
8743,13104,0.55915,1
8738,13027,0.56023,1
8715,13052,0.55999,1
8699,13048,0.56194,1
8698,13155,0.56322,1
8683,13021,0.55656,1
8648,12732,0.5482,1
8674,12946,0.54775,1
8675,13077,0.55437,1
8712,13151,0.54676,1
8789,13507,0.53541,1
8910,13940,0.52634,1
9047,14574,0.51552,1
8967,12543,0.55255,1
8930,12363,0.55311,1
8902,12182,0.55358,1
8859,12060,0.54884,1
8898,12087,0.54623,1
8951,12264,0.54203,1
8992,12385,0.53768,1
12298,22966,0.19914,4
12363,23125,0.19698,4
12195,22515,0.19616,4
11945,21838,0.19457,4
12063,22099,0.19181,4
12143,22232,0.18956,4
12114,22123,0.18934,4
11690,21787,0.42091,3
11544,21738,0.42556,3
11403,21483,0.43408,3
11530,21633,0.42746,3
11602,21902,0.41948,3
11706,22078,0.41132,3
11793,22134,0.40367,3
11636,21897,0.41008,3
12050,22378,0.35617,3
12010,22639,0.34331,3
11623,21632,0.39726,3
11606,21618,0.40747,3
11669,21647,0.40561,3
11828,21977,0.39644,3
12042,22359,0.3706,3
12125,22560,0.34948,3
12207,22641,0.32708,3
8734,13113,0.55768,1
8749,13050,0.55869,1
8726,13006,0.55961,1
8705,12926,0.5598,1
8668,12914,0.56314,1
8671,12936,0.56416,1
8673,12981,0.56019,1
8670,12808,0.5526,1
8680,12817,0.54584,1
8723,13072,0.55044,1
8871,13723,0.53616,1
9080,14339,0.51733,1
9129,14782,0.51485,1
9399,15225,0.49272,1
8900,12464,0.54992,1
8972,12360,0.55063,1
8938,12188,0.5495,1
8895,12086,0.54828,1
8913,12095,0.54694,1
8948,12208,0.54403,1
8996,12372,0.53932,1
9059,12569,0.53443,1
12383,23141,0.19669,4
12422,23281,0.1977,4
12223,22837,0.19525,4
12116,22349,0.19361,4
12080,22259,0.19171,4
12036,22102,0.19099,4
11522,21375,0.4333,3
11537,21328,0.43383,3
11177,21038,0.45504,3
11406,21330,0.44156,3
11545,21611,0.42848,3
11552,21660,0.42831,3
11609,21729,0.4206,3
11446,21370,0.42929,3
11569,21746,0.40751,3
11938,22004,0.34234,3
11516,21672,0.41283,3
11686,21706,0.40559,3
11676,21711,0.40876,3
11862,21967,0.39914,3
12024,22258,0.37504,3
12083,22323,0.35008,3
12122,22366,0.33216,3
8724,13077,0.55731,1
8728,13021,0.55807,1
8697,12967,0.56163,1
8694,12899,0.56104,1
8655,12906,0.56569,1
8651,12857,0.56601,1
8649,12865,0.56045,1
8690,12973,0.55667,1
8655,12722,0.54695,1
8682,12816,0.54523,1
8833,13660,0.53533,1
9074,14158,0.51639,1
9011,14481,0.51854,1
8978,12517,0.54717,1
8970,12387,0.54914,1
8955,12223,0.55138,1
8904,12132,0.5468,1
8926,12130,0.5474,1
8921,12120,0.54538,1
9006,12255,0.54128,1
9002,12396,0.53218,1
11510,21362,0.42948,3
11508,21331,0.43578,3
11186,20879,0.45165,3
11353,21230,0.4489,3
11433,21412,0.43803,3
11400,21209,0.43939,3
11377,21273,0.43982,3
11413,21223,0.4336,3
11333,21294,0.43097,3
11901,22044,0.34506,3
11286,21107,0.43176,3
11545,21404,0.42215,3
11522,21247,0.42637,3
11696,21614,0.40965,3
11695,21553,0.39706,3
11709,21558,0.38298,3
11849,21859,0.35952,3
8739,13126,0.55878,1
8715,13036,0.56027,1
8724,13024,0.56198,1
8711,12940,0.56371,1
8699,13005,0.56659,1
8693,13044,0.566,1
8668,12879,0.56454,1
8675,12899,0.55983,1
8693,12978,0.55361,1
8690,12899,0.548,1
8706,13022,0.54182,1
8833,13497,0.5278,1
9022,14204,0.51328,1
9007,12541,0.5505,1
8989,12410,0.55303,1
8999,12283,0.55505,1
8907,12073,0.55101,1
8893,12054,0.54985,1
8908,12111,0.5484,1
8991,12266,0.54347,1
9000,12374,0.53754,1
9030,12558,0.53195,1
11598,21621,0.41712,3
11400,21328,0.4322,3
11199,20902,0.44645,3
11329,21113,0.44616,3
11425,21313,0.44072,3
11394,21161,0.43867,3
11368,21126,0.43949,3
11312,20939,0.43972,3
11381,20980,0.41613,3
11532,21883,0.39272,3
11161,20637,0.4416,3
11243,20799,0.44535,3
11268,20674,0.45439,3
11352,20821,0.43709,3
11383,20832,0.41937,3
11462,20963,0.40366,3
11690,21407,0.36982,3
8749,13115,0.55825,1
8728,13115,0.56081,1
8754,13133,0.56376,1
8742,13089,0.56431,1
8737,13075,0.5658,1
8737,13103,0.56626,1
8706,13005,0.56604,1
8661,12928,0.56051,1
8666,13003,0.55357,1
8714,13074,0.5414,1
8709,12932,0.536,1
8772,13234,0.52518,1
8877,13881,0.52291,1
9038,12440,0.55134,1
9037,12439,0.55299,1
9020,12385,0.55373,1
8957,12121,0.55076,1
8956,12226,0.54927,1
8964,12280,0.54823,1
8993,12362,0.54666,1
9023,12454,0.54085,1
9039,12605,0.5357,1
8767,13098,0.56031,1
8774,13188,0.56087,1
8776,13190,0.56232,1
8759,13153,0.56383,1
8769,13105,0.56209,1
8725,13076,0.56204,1
8674,12984,0.55786,1
8679,12903,0.55645,1
8719,13127,0.5503,1
8759,13244,0.5409,1
8786,13223,0.52505,1
8774,13392,0.53126,1
9078,12461,0.55095,1
9102,12416,0.55116,1
9067,12340,0.55108,1
8989,12136,0.5495,1
8974,12143,0.54831,1
8954,12202,0.54973,1
8958,12311,0.55033,1
8991,12406,0.54213,1
9005,12511,0.53385,1
9057,12497,0.54814,1
9081,12409,0.54995,1
9060,12215,0.54944,1
8964,12080,0.54828,1
8944,12083,0.55006,1
8927,12155,0.55112,1
8957,12225,0.55048,1
8942,12286,0.54462,1
8980,12349,0.53972,1
9043,12485,0.54933,1
9046,12339,0.55067,1
9027,12169,0.55168,1
8947,12123,0.54914,1
8908,12090,0.55149,1
8931,12184,0.55146,1
8963,12270,0.54994,1
8932,12239,0.54741,1
8934,12263,0.54245,1
9054,12412,0.5494,1
9042,12327,0.55216,1
9009,12182,0.55234,1
8959,12128,0.54947,1
8945,12110,0.55139,1
8944,12153,0.55093,1
8953,12199,0.54724,1
8939,12255,0.54646,1
8943,12263,0.54597,1
8717,12577,0.55537,1
8745,12577,0.5549,1
9056,12446,0.5508,1
9026,12408,0.55188,1
8995,12272,0.55106,1
8955,12143,0.54823,1
8947,12106,0.54781,1
8932,12084,0.54764,1
8949,12121,0.54389,1
8941,12197,0.54499,1
8923,12274,0.54547,1
8779,12844,0.55356,1
8763,12654,0.55934,1
8777,12661,0.56239,1
8734,12645,0.56455,1
8746,12695,0.56791,1
8753,12803,0.57065,1
9086,12505,0.54852,1
9056,12401,0.55193,1
9032,12284,0.55286,1
8955,12173,0.54714,1
8961,12120,0.54454,1
8929,12106,0.54738,1
8937,12150,0.54677,1
8968,12219,0.54441,1
8927,12266,0.54628,1
8774,12748,0.56497,1
8775,12744,0.56658,1
8736,12626,0.56595,1
8745,12733,0.56851,1
8750,12827,0.57185,1
8717,12767,0.56778,1
9078,12544,0.54724,1
9094,12400,0.54979,1
9094,12274,0.55164,1
8996,12192,0.54785,1
8954,12172,0.54418,1
8921,12062,0.54503,1
8915,12126,0.54446,1
8951,12248,0.54457,1
8945,12307,0.54364,1
8768,12793,0.56601,1
8737,12657,0.56564,1
8732,12590,0.56763,1
8732,12699,0.56803,1
8742,12777,0.57187,1
9057,12423,0.54657,1
9074,12431,0.54802,1
9054,12320,0.55009,1
8997,12156,0.54611,1
8951,12112,0.54535,1
8921,12069,0.54385,1
8912,12141,0.54012,1
8958,12276,0.54212,1
9006,12471,0.54142,1
8742,12677,0.56487,1
8726,12502,0.56225,1
8732,12618,0.56631,1
8749,12734,0.56201,1
8760,12910,0.57054,1
9027,12380,0.54729,1
9029,12427,0.54867,1
9043,12354,0.54846,1
8969,12207,0.54502,1
8943,12140,0.54586,1
8929,12148,0.54464,1
8913,12192,0.53928,1
8943,12245,0.54019,1
8999,12472,0.53834,1
8741,12666,0.56475,1
8711,12543,0.56408,1
8740,12749,0.56813,1
8769,12780,0.56608,1
8776,12892,0.56804,1
9030,12399,0.54701,1
9083,12484,0.54826,1
9059,12374,0.5476,1
8979,12205,0.54395,1
